,trackName,artistName,total_listens_track,genres
47002,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,folk
47001,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,country rock
47000,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,classic rock
46999,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,blues rock
46998,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,art rock
46997,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,album rock
21876,Honeybee,The Head and the Heart,5,stomp and holler
21875,Honeybee,The Head and the Heart,5,seattle indie
21874,Honeybee,The Head and the Heart,5,new americana
21873,Honeybee,The Head and the Heart,5,neo mellow
21872,Honeybee,The Head and the Heart,5,indie pop
21871,Honeybee,The Head and the Heart,5,indie folk
21870,Honeybee,The Head and the Heart,5,folk-pop
47007,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,rock
47009,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,soft rock
55414,We Used to Wait,Arcade Fire,5,alternative rock
47010,Suite: Judy Blue Eyes - 2005 Remaster,"Crosby, Stills & Nash",5,traditional folk
22201,How Do You Feel,Post Animal,5,indie garage rock
22202,How Do You Feel,Post Animal,5,neo-psychedelic
7352,Buttons,The Weeks,5,mississippi indie
7351,Buttons,The Weeks,5,deep new americana
22242,How Long?,Rolling Blackouts Coastal Fever,5,australian garage punk
22243,How Long?,Rolling Blackouts Coastal Fever,5,australian indie
22244,How Long?,Rolling Blackouts Coastal Fever,5,chamber psych
22245,How Long?,Rolling Blackouts Coastal Fever,5,indie rock
22246,How Long?,Rolling Blackouts Coastal Fever,5,modern jangle pop
47083,Summer Skin,Death Cab for Cutie,5,washington indie
47082,Summer Skin,Death Cab for Cutie,5,pop rock
47081,Summer Skin,Death Cab for Cutie,5,modern rock
47080,Summer Skin,Death Cab for Cutie,5,indie rock
47079,Summer Skin,Death Cab for Cutie,5,indie pop
7280,Bust,Vundabar,5,indie rock
7279,Bust,Vundabar,5,indie garage rock
7278,Bust,Vundabar,5,boston indie
55413,We Used to Wait,Arcade Fire,5,alternative dance
55415,We Used to Wait,Arcade Fire,5,baroque pop
46532,Subterranean Homesick Alien - Remastered,Radiohead,5,melancholia
7565,California,The Lagoons,5,la indie
46720,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,classic rock
21732,Holy Toledo,Vundabar,5,indie rock
21731,Holy Toledo,Vundabar,5,indie garage rock
21730,Holy Toledo,Vundabar,5,boston indie
46719,Sugar Dyed,St. Paul & The Broken Bones,5,soul
46718,Sugar Dyed,St. Paul & The Broken Bones,5,retro soul
46717,Sugar Dyed,St. Paul & The Broken Bones,5,indie folk
46716,Sugar Dyed,St. Paul & The Broken Bones,5,funk
21715,Holy Horses,Temples,5,neo-psychedelic
21714,Holy Horses,Temples,5,garage rock
55425,We Used to Wait,Arcade Fire,5,permanent wave
55426,We Used to Wait,Arcade Fire,5,quebec indie
55427,We Used to Wait,Arcade Fire,5,rock
23062,I Got You,Jack Johnson,5,neo mellow
46535,Subterranean Homesick Alien - Remastered,Radiohead,5,rock
46534,Subterranean Homesick Alien - Remastered,Radiohead,5,permanent wave
46533,Subterranean Homesick Alien - Remastered,Radiohead,5,oxford indie
46721,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,cosmic american
46722,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,country rock
55416,We Used to Wait,Arcade Fire,5,canadian indie
46723,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,folk rock
55417,We Used to Wait,Arcade Fire,5,chamber pop
55418,We Used to Wait,Arcade Fire,5,dance-punk
55419,We Used to Wait,Arcade Fire,5,garage rock
55420,We Used to Wait,Arcade Fire,5,indie pop
55421,We Used to Wait,Arcade Fire,5,indie rock
55422,We Used to Wait,Arcade Fire,5,indietronica
55423,We Used to Wait,Arcade Fire,5,modern rock
55424,We Used to Wait,Arcade Fire,5,new rave
22863,I Dont Really Mind,Tame Impala,5,australian psych
21815,Homecoming,Kanye West,5,rap
21814,Homecoming,Kanye West,5,chicago rap
22864,I Dont Really Mind,Tame Impala,5,neo-psychedelic
46728,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,roots rock
46727,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,rock
46726,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,psychedelic rock
46725,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,mellow gold
46724,Sugar Magnolia - 2001 Remaster,Grateful Dead,5,jam band
54965,Wasted Hours,Arcade Fire,5,alternative dance
24168,Ill Follow The Sun - Remastered 2009,The Beatles,5,classic rock
24169,Ill Follow The Sun - Remastered 2009,The Beatles,5,merseybeat
45355,Spaceship,Kanye West,5,chicago rap
25644,Its Only Love - Remastered 2009,The Beatles,5,classic rock
25645,Its Only Love - Remastered 2009,The Beatles,5,merseybeat
25646,Its Only Love - Remastered 2009,The Beatles,5,psychedelic rock
25647,Its Only Love - Remastered 2009,The Beatles,5,rock
25694,Its Strange (feat. K.Flay),Louis The Child,5,edm
25695,Its Strange (feat. K.Flay),Louis The Child,5,electropop
25696,Its Strange (feat. K.Flay),Louis The Child,5,indie poptimism
25697,Its Strange (feat. K.Flay),Louis The Child,5,pop
25698,Its Strange (feat. K.Flay),Louis The Child,5,tropical house
25765,Ive Just Seen A Face - Remastered 2009,The Beatles,5,british invasion
25766,Ive Just Seen A Face - Remastered 2009,The Beatles,5,classic rock
25767,Ive Just Seen A Face - Remastered 2009,The Beatles,5,merseybeat
25768,Ive Just Seen A Face - Remastered 2009,The Beatles,5,psychedelic rock
25769,Ive Just Seen A Face - Remastered 2009,The Beatles,5,rock
54733,Walk in the Park,Beach House,5,modern dream pop
54732,Walk in the Park,Beach House,5,indietronica
54731,Walk in the Park,Beach House,5,indie rock
25643,Its Only Love - Remastered 2009,The Beatles,5,british invasion
45356,Spaceship,Kanye West,5,rap
54730,Walk in the Park,Beach House,5,indie pop
55927,What Time Is It?,Spin Doctors,5,rock
20486,Headwind,White Reaper,5,modern power pop
20485,Headwind,White Reaper,5,indie punk
20467,Head Out,Mild High Club,5,neo-psychedelic
20466,Head Out,Mild High Club,5,indie garage rock
54810,Wally Wilder,Delicate Steve,5,shimmer pop
54809,Wally Wilder,Delicate Steve,5,new jersey indie
25180,Ipanema,Still Woozy,5,bedroom pop
25181,Ipanema,Still Woozy,5,indie pop
25182,Ipanema,Still Woozy,5,modern rock
25183,Ipanema,Still Woozy,5,oakland indie
54800,Walking On Broken Glass - Recorded at Spotify Studios NYC,Lake Street Dive,5,stomp and holler
54799,Walking On Broken Glass - Recorded at Spotify Studios NYC,Lake Street Dive,5,new americana
54798,Walking On Broken Glass - Recorded at Spotify Studios NYC,Lake Street Dive,5,indie folk
54797,Walking On Broken Glass - Recorded at Spotify Studios NYC,Lake Street Dive,5,boston rock
55924,What Time Is It?,Spin Doctors,5,alternative rock
55925,What Time Is It?,Spin Doctors,5,pop rock
55926,What Time Is It?,Spin Doctors,5,post-grunge
45176,Sound of Silver,LCD Soundsystem,5,rock
54729,Walk in the Park,Beach House,5,freak folk
24170,Ill Follow The Sun - Remastered 2009,The Beatles,5,psychedelic rock
45167,Sound of Silver,LCD Soundsystem,5,dance-punk
45165,Sound of Silver,LCD Soundsystem,5,alternative dance
45125,Soul Meets Body,Death Cab for Cutie,5,washington indie
45124,Soul Meets Body,Death Cab for Cutie,5,pop rock
8294,Cary Me Back,Mild High Club,5,indie garage rock
8295,Cary Me Back,Mild High Club,5,neo-psychedelic
45123,Soul Meets Body,Death Cab for Cutie,5,modern rock
45122,Soul Meets Body,Death Cab for Cutie,5,indie rock
45121,Soul Meets Body,Death Cab for Cutie,5,indie pop
26024,Jawbone - Remastered 2000,The Band,5,album rock
26025,Jawbone - Remastered 2000,The Band,5,blues rock
26026,Jawbone - Remastered 2000,The Band,5,classic canadian rock
26027,Jawbone - Remastered 2000,The Band,5,classic rock
26028,Jawbone - Remastered 2000,The Band,5,cosmic american
26029,Jawbone - Remastered 2000,The Band,5,country rock
26030,Jawbone - Remastered 2000,The Band,5,folk
26031,Jawbone - Remastered 2000,The Band,5,folk rock
26032,Jawbone - Remastered 2000,The Band,5,heartland rock
45166,Sound of Silver,LCD Soundsystem,5,alternative rock
45168,Sound of Silver,LCD Soundsystem,5,electronic rock
54728,Walk in the Park,Beach House,5,experimental pop
45169,Sound of Silver,LCD Soundsystem,5,electronica
54727,Walk in the Park,Beach House,5,dream pop
54726,Walk in the Park,Beach House,5,chillwave
54725,Walk in the Park,Beach House,5,chamber pop
54724,Walk in the Park,Beach House,5,baltimore indie
54723,Walk in the Park,Beach House,5,art pop
45175,Sound of Silver,LCD Soundsystem,5,new rave
45174,Sound of Silver,LCD Soundsystem,5,modern rock
45173,Sound of Silver,LCD Soundsystem,5,indietronica
45172,Sound of Silver,LCD Soundsystem,5,indie rock
48283,Tarova,Snarky Puppy,5,contemporary jazz
48284,Tarova,Snarky Puppy,5,funk rock
48285,Tarova,Snarky Puppy,5,jazz funk
48286,Tarova,Snarky Puppy,5,jazz fusion
48287,Tarova,Snarky Puppy,5,modern funk
48288,Tarova,Snarky Puppy,5,progressive jazz fusion
45171,Sound of Silver,LCD Soundsystem,5,indie pop
45170,Sound of Silver,LCD Soundsystem,5,garage rock
20506,Heard Em Say,Kanye West,5,chicago rap
20507,Heard Em Say,Kanye West,5,rap
25045,Inside Out,Spoon,5,rock
24332,Im Only Sleeping - Remastered 2009,The Beatles,5,rock
24430,Im Sticking With You,The Velvet Underground,5,art rock
24431,Im Sticking With You,The Velvet Underground,5,classic rock
24432,Im Sticking With You,The Velvet Underground,5,folk rock
24433,Im Sticking With You,The Velvet Underground,5,melancholia
24434,Im Sticking With You,The Velvet Underground,5,permanent wave
24435,Im Sticking With You,The Velvet Underground,5,protopunk
24436,Im Sticking With You,The Velvet Underground,5,psychedelic rock
24437,Im Sticking With You,The Velvet Underground,5,rock
24448,Im Waiting For The Man,The Velvet Underground,5,alternative rock
24449,Im Waiting For The Man,The Velvet Underground,5,art rock
24450,Im Waiting For The Man,The Velvet Underground,5,classic rock
24451,Im Waiting For The Man,The Velvet Underground,5,folk rock
24452,Im Waiting For The Man,The Velvet Underground,5,melancholia
24453,Im Waiting For The Man,The Velvet Underground,5,permanent wave
24454,Im Waiting For The Man,The Velvet Underground,5,protopunk
24455,Im Waiting For The Man,The Velvet Underground,5,psychedelic rock
24456,Im Waiting For The Man,The Velvet Underground,5,rock
24429,Im Sticking With You,The Velvet Underground,5,alternative rock
24331,Im Only Sleeping - Remastered 2009,The Beatles,5,psychedelic rock
25044,Inside Out,Spoon,5,modern rock
24330,Im Only Sleeping - Remastered 2009,The Beatles,5,merseybeat
24171,Ill Follow The Sun - Remastered 2009,The Beatles,5,rock
47893,THat Part,ScHoolboy Q,5,gangster rap
47894,THat Part,ScHoolboy Q,5,hip hop
47895,THat Part,ScHoolboy Q,5,pop rap
47896,THat Part,ScHoolboy Q,5,rap
47897,THat Part,ScHoolboy Q,5,southern hip hop
47898,THat Part,ScHoolboy Q,5,trap
47899,THat Part,ScHoolboy Q,5,underground hip hop
47934,Tailwhip (Album V),Men I Trust,5,indie pop
7901,Cant Help Falling in Love,Elvis Presley,5,adult standards
7902,Cant Help Falling in Love,Elvis Presley,5,rock-and-roll
7903,Cant Help Falling in Love,Elvis Presley,5,rockabilly
6661,Brand Name,Mac Miller,5,rap
6660,Brand Name,Mac Miller,5,pittsburgh rap
6659,Brand Name,Mac Miller,5,hip hop
24328,Im Only Sleeping - Remastered 2009,The Beatles,5,british invasion
24329,Im Only Sleeping - Remastered 2009,The Beatles,5,classic rock
20808,"Hello, Goodbye - Remastered 2009",The Beatles,5,rock
20807,"Hello, Goodbye - Remastered 2009",The Beatles,5,psychedelic rock
20806,"Hello, Goodbye - Remastered 2009",The Beatles,5,merseybeat
20805,"Hello, Goodbye - Remastered 2009",The Beatles,5,classic rock
24841,In the Ayer (feat. will.I.am),Flo Rida,5,pop
24842,In the Ayer (feat. will.I.am),Flo Rida,5,pop rap
6388,Boomers,Twin Peaks,5,modern power pop
6387,Boomers,Twin Peaks,5,indie rock
6386,Boomers,Twin Peaks,5,indie garage rock
6385,Boomers,Twin Peaks,5,chicago indie
25036,Inside Out,Spoon,5,alternative dance
25037,Inside Out,Spoon,5,alternative rock
55827,What I Got,Sublime,5,reggae fusion
55828,What I Got,Sublime,5,ska mexicano
55829,What I Got,Sublime,5,ska punk
25038,Inside Out,Spoon,5,austindie
25039,Inside Out,Spoon,5,dance-punk
25040,Inside Out,Spoon,5,garage rock
25041,Inside Out,Spoon,5,indie pop
25042,Inside Out,Spoon,5,indie rock
25043,Inside Out,Spoon,5,modern alternative rock
24840,In the Ayer (feat. will.I.am),Flo Rida,5,miami hip hop
24839,In the Ayer (feat. will.I.am),Flo Rida,5,edm
24838,In the Ayer (feat. will.I.am),Flo Rida,5,dance pop
20763,Hell Yeah,Lake Street Dive,5,new americana
20804,"Hello, Goodbye - Remastered 2009",The Beatles,5,british invasion
55725,Wet Dreamz,J. Cole,5,conscious hip hop
55726,Wet Dreamz,J. Cole,5,hip hop
55727,Wet Dreamz,J. Cole,5,nc hip hop
55728,Wet Dreamz,J. Cole,5,pop rap
55729,Wet Dreamz,J. Cole,5,rap
20764,Hell Yeah,Lake Street Dive,5,stomp and holler
20762,Hell Yeah,Lake Street Dive,5,indie folk
24826,In a Paradise,Post Animal,5,neo-psychedelic
20761,Hell Yeah,Lake Street Dive,5,boston rock
45856,Start,Frank Ocean,5,pop
45855,Start,Frank Ocean,5,neo soul
45854,Start,Frank Ocean,5,lgbtq+ hip hop
45853,Start,Frank Ocean,5,hip hop
45852,Start,Frank Ocean,5,alternative r&b
24825,In a Paradise,Post Animal,5,indie garage rock
56685,White Moon - iTunes Session Remix,Beach House,5,chillwave
26325,Johnny Is Dead,Q-Tip,5,east coast hip hop
56687,White Moon - iTunes Session Remix,Beach House,5,experimental pop
49424,The District Sleeps Alone Tonight - Remastered,The Postal Service,5,modern rock
49422,The District Sleeps Alone Tonight - Remastered,The Postal Service,5,indie rock
49421,The District Sleeps Alone Tonight - Remastered,The Postal Service,5,indie pop
56976,Why Dont We Do It In The Road? - Remastered 2009,The Beatles,5,rock
56975,Why Dont We Do It In The Road? - Remastered 2009,The Beatles,5,psychedelic rock
18121,Getting Better,Twin Peaks,5,chicago indie
18122,Getting Better,Twin Peaks,5,indie garage rock
18123,Getting Better,Twin Peaks,5,indie rock
18124,Getting Better,Twin Peaks,5,modern power pop
56974,Why Dont We Do It In The Road? - Remastered 2009,The Beatles,5,merseybeat
56973,Why Dont We Do It In The Road? - Remastered 2009,The Beatles,5,classic rock
56972,Why Dont We Do It In The Road? - Remastered 2009,The Beatles,5,british invasion
18148,Ghost,Neutral Milk Hotel,5,alternative rock
18149,Ghost,Neutral Milk Hotel,5,anti-folk
18150,Ghost,Neutral Milk Hotel,5,athens indie
18151,Ghost,Neutral Milk Hotel,5,chamber pop
18152,Ghost,Neutral Milk Hotel,5,e6fi
18153,Ghost,Neutral Milk Hotel,5,freak folk
18154,Ghost,Neutral Milk Hotel,5,indie pop
18155,Ghost,Neutral Milk Hotel,5,indie rock
18156,Ghost,Neutral Milk Hotel,5,lo-fi
18157,Ghost,Neutral Milk Hotel,5,modern rock
18158,Ghost,Neutral Milk Hotel,5,noise pop
49378,The Cut Off (feat. kiLL edward),J. Cole,5,rap
49377,The Cut Off (feat. kiLL edward),J. Cole,5,pop rap
49376,The Cut Off (feat. kiLL edward),J. Cole,5,nc hip hop
49375,The Cut Off (feat. kiLL edward),J. Cole,5,hip hop
49374,The Cut Off (feat. kiLL edward),J. Cole,5,conscious hip hop
49423,The District Sleeps Alone Tonight - Remastered,The Postal Service,5,indietronica
49425,The District Sleeps Alone Tonight - Remastered,The Postal Service,5,seattle indie
29411,"Long, Long, Long - Remastered 2009",The Beatles,5,classic rock
43434,Should Have Known Better,Sufjan Stevens,5,singer-songwriter
9242,Choose You Twice.,Ben Zaidi,5,folk-pop
18028,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,album rock
18029,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,blues rock
18030,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,classic canadian rock
18031,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,classic rock
18032,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,cosmic american
18033,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,country rock
18034,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,folk
18035,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,folk rock
18036,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,heartland rock
18037,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,jam band
18038,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,mellow gold
18039,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,psychedelic rock
18040,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,rock
18041,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,roots rock
18042,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,soft rock
18043,Get Up Jake - Outtake/Stereo Remix / Remastered 2000,The Band,5,traditional folk
43311,Shine,Leon Bridges,5,modern blues
43312,Shine,Leon Bridges,5,soul
43366,Shoegaze,Alabama Shakes,5,alabama indie
43367,Shoegaze,Alabama Shakes,5,indie rock
43368,Shoegaze,Alabama Shakes,5,modern blues rock
43369,Shoegaze,Alabama Shakes,5,rock
43430,Should Have Known Better,Sufjan Stevens,5,baroque pop
43431,Should Have Known Better,Sufjan Stevens,5,chamber pop
43432,Should Have Known Better,Sufjan Stevens,5,freak folk
43433,Should Have Known Better,Sufjan Stevens,5,indie folk
18207,Gila,Beach House,5,art pop
18208,Gila,Beach House,5,baltimore indie
18209,Gila,Beach House,5,chamber pop
18210,Gila,Beach House,5,chillwave
28661,Light Years,The National,5,modern rock
28660,Light Years,The National,5,indie rock
28659,Light Years,The National,5,chamber pop
28497,Lets Stay Together,Al Green,5,southern soul
28496,Lets Stay Together,Al Green,5,soul blues
28495,Lets Stay Together,Al Green,5,soul
28494,Lets Stay Together,Al Green,5,quiet storm
28493,Lets Stay Together,Al Green,5,memphis soul
28492,Lets Stay Together,Al Green,5,funk
28491,Lets Stay Together,Al Green,5,classic soul
18429,Glass Onion - Remastered 2009,The Beatles,5,british invasion
18430,Glass Onion - Remastered 2009,The Beatles,5,classic rock
18431,Glass Onion - Remastered 2009,The Beatles,5,merseybeat
18432,Glass Onion - Remastered 2009,The Beatles,5,psychedelic rock
18433,Glass Onion - Remastered 2009,The Beatles,5,rock
43878,Skate U,Snarky Puppy,5,contemporary jazz
43879,Skate U,Snarky Puppy,5,funk rock
43880,Skate U,Snarky Puppy,5,jazz funk
43881,Skate U,Snarky Puppy,5,jazz fusion
43882,Skate U,Snarky Puppy,5,modern funk
43883,Skate U,Snarky Puppy,5,progressive jazz fusion
18574,God Of Ocean Tides,Counting Crows,5,alternative rock
18575,God Of Ocean Tides,Counting Crows,5,neo mellow
18576,God Of Ocean Tides,Counting Crows,5,pop rock
18577,God Of Ocean Tides,Counting Crows,5,post-grunge
18578,God Of Ocean Tides,Counting Crows,5,rock
4753,Being so Normal,Peach Pit,5,indie pop
28725,Like Me,Joey Bada$$,5,conscious hip hop
28726,Like Me,Joey Bada$$,5,hip hop
28727,Like Me,Joey Bada$$,5,rap
28762,Like a Rolling Stone,Bob Dylan,5,singer-songwriter
18211,Gila,Beach House,5,dream pop
18212,Gila,Beach House,5,experimental pop
18213,Gila,Beach House,5,freak folk
