,trackName,artistName,total_listens_track,genres
8837,Chateau (Feel Alright),Djo,13,psychedelic pop
51903,This Life,Vampire Weekend,13,baroque pop
32085,Mo Bamba,Sheck Wes,12,vapor trap
27092,Kind Luck,Night Moves,12,indie rock
11161,DEVASTATED,Joey Bada$$,12,conscious hip hop
18221,Gimme All Your Love,Alabama Shakes,12,rock
52415,Tire Eyes,Post Animal,12,neo-psychedelic
23778,I Wish I Knew How It Would Feel to Be Free,Nina Simone,12,adult standards
15164,Exclusive Grave,Rolling Blackouts Coastal Fever,12,indie rock
18301,Girl from the North Country,Bob Dylan,12,album rock
12572,Diplomat’s Son,Vampire Weekend,12,baroque pop
5238,"Big River - Live at Curtis Hixon Convention Center, Tampa, FL, December 19, 1973",Grateful Dead,12,classic rock
38670,Poor Places,Wilco,12,indie folk
46604,Sucka Nigga,A Tribe Called Quest,12,east coast hip hop
12648,"Dire Wolf - Live at Red Rocks Amphitheatre, Morrison, CO 7/8/78",Grateful Dead,12,classic rock
22629,I Am The Changer,Cotton Jones,12,freak folk
224,10 Minutes 10 Years,Tennis,12,shimmer pop
31084,Matrimony,Tennis,12,art pop
51819,This Feeling,Alabama Shakes,12,alabama indie
11786,Days of 49,Bob Dylan,12,album rock
8198,Caroline,Aminé,12,rap
20558,Heart Made of Metal,Post Animal,12,indie garage rock
29801,Lost in Paris,Tom Misch,12,indie soul
11699,Date Night,Father John Misty,12,art pop
18588,Godawful Things,Lake Street Dive,12,boston rock
43559,Side with the Seeds,Wilco,12,chicago indie
43555,Side Pony,Lake Street Dive,12,stomp and holler
18592,Gods Favorite Customer,Father John Misty,12,art pop
51501,Theme For Alessandro,Drugdealer,12,experimental pop
29211,Locket,Crumb,12,neo-psychedelic
51702,Things It Would Have Been Helpful to Know Before the Revolution,Father John Misty,12,art pop
6122,Blue World,Mac Miller,12,rap
11314,Dance Yrself Clean,LCD Soundsystem,12,rock
49546,The Fairest Of The Seasons,Nico,12,psychedelic rock
33005,Multi-Love,Unknown Mortal Orchestra,12,new rave
28581,Life Is Better,Q-Tip,12,queens hip hop
41014,Roco Ono,Allah-Las,12,freak folk
51163,The Truth,The Macpodz,12,michigan indie
45765,Star,Allah-Las,12,neo-psychedelic
45804,Staring Out the Window at Your Old Apartment,Jeff Rosenstock,12,indie punk
4969,Better Not (feat. Wafia),Louis The Child,12,indie poptimism
15888,Feel The Love,KIDS SEE GHOSTS,12,underground hip hop
33737,Neighborhood #2 (Laika),Arcade Fire,12,alternative dance
57784,Year Zero,Moon Taxi,12,indietronica
35474,Octopuss Garden - Remastered 2009,The Beatles,12,british invasion
49768,The Glory,Kanye West,12,chicago rap
26202,Jesus Promised,Chicago Mass Choir,12,contemporary gospel
2307,All the Tired Horses,Bob Dylan,12,folk rock
32816,Mr. Finish Line (feat. Christine Hucal & Theo Katzman),Vulfpeck,12,ann arbor indie
1150,A Wolf Who Wears Sheeps Clothes,Mac DeMarco,12,edmonton indie
24757,In The Air,Allah-Las,12,garage rock
44918,Something Beautiful,Trombone Shorty,12,new orleans funk
41035,Roddy,Djo,12,psychedelic pop
43939,Sky Blue Sky,Wilco,12,slow core
7335,Butterfly,Twin Peaks,12,indie garage rock
4933,Best Part (feat. Daniel Caesar),H.E.R.,12,pop
33773,Neighborhood #4 (7 Kettles),Arcade Fire,12,garage rock
55140,Way over Yonder in the Minor Key,Billy Bragg,12,uk americana
21739,Homage,Mild High Club,12,indie garage rock
35548,Oh Mama,Twin Peaks,12,indie garage rock
46087,Step,Vampire Weekend,12,modern rock
34980,Norwegian Wood (This Bird Has Flown) - Remastered 2009,The Beatles,12,merseybeat
2427,Alter Ego,Tame Impala,12,neo-psychedelic
57007,Why iii Love The Moon.,PHONY PPL,11,neo r&b
19152,Good News,Mac Miller,11,hip hop
44862,Someone Great,LCD Soundsystem,11,indie rock
29252,London Nightmare,Drugdealer,11,indie garage rock
38763,Pot Kettle Black,Wilco,11,indie rock
5628,Black Spasmodic,A Tribe Called Quest,11,rap
54763,Walken,Wilco,11,rock
20887,Helter Skelter - Remastered 2009,The Beatles,11,psychedelic rock
13729,Drowning (feat. BADBADNOTGOOD),Mick Jenkins,11,underground hip hop
56457,Where Is My Mind?,Trampled by Turtles,11,progressive bluegrass
30152,Lovers Rock,TV Girl,11,indietronica
26474,Jump Around,House Of Pain,11,gangster rap
47579,Sweet Home Alabama,Lynyrd Skynyrd,11,southern rock
48918,Thats Life (feat. Mac Miller & Sia),88-Keys,11,alternative hip hop
25262,Island Music,Tennis,11,indie surf
37362,Party Up,DMX,11,east coast hip hop
9969,Come Together - Remastered 2009,The Beatles,11,psychedelic rock
21174,Hey Joe,Jimi Hendrix,11,psychedelic rock
13414,Dorothy,Hers,11,indie garage rock
46576,Suburban War,Arcade Fire,11,permanent wave
30925,Married in a Gold Rush (feat. Danielle Haim),Vampire Weekend,11,modern rock
30866,Marcel,Hers,11,indie garage rock
4387,Beach Comber,Real Estate,11,art pop
249,100 Grandkids,Mac Miller,11,hip hop
47269,Sunken II,Twin Peaks,11,chicago indie
3759,Baby I Don’t Know Oh Oh (feat. Charles Jones),Vulfpeck,11,ann arbor indie
8456,Catamaran,Allah-Las,11,freak folk
10061,Coming Home,Leon Bridges,11,modern blues
55021,Watching Him Fade Away,Mac DeMarco,11,edmonton indie
37176,Pantyhose,TV Girl,11,art pop
58158,You Dont,Twin Peaks,11,modern power pop
50204,The Man Who Has Everything,CHANCE THE RAPPER,11,chicago rap
51727,Think For Yourself - Remastered 2009,The Beatles,11,rock
22715,I Can Change,LCD Soundsystem,11,rock
13503,Dr. Epstein,The Macpodz,11,michigan indie
16556,Flecha Al Sol,Chicano Batman,11,la indie
16049,Festival Song,Jeff Rosenstock,11,modern power pop
5362,Birdie,Father John Misty,11,indie folk
58441,You and Me - Demo,Whitney,11,stomp and holler
40319,Reservations,Wilco,11,roots rock
27817,Last Nite,The Strokes,11,permanent wave
22249,How Long?,Vampire Weekend,11,indie rock
20716,HelGa.,PHONY PPL,11,alternative r&b
10482,Could Be You,Allah-Las,11,freak folk
36131,One More Night,Bob Dylan,11,mellow gold
25082,Institutionalized,Kendrick Lamar,11,west coast rap
24518,Im the Man Who Loves You,Wilco,11,chicago indie
56947,Whose Heart,Okey Dokey,11,nashville indie
41816,Salad Days,Mac DeMarco,11,edmonton indie
44638,Solid Wall of Sound,A Tribe Called Quest,11,jazz rap
20660,Heavenly Showers,Twin Peaks,11,chicago indie
38854,Prazer Em Te Conhecer,Allah-Las,11,freak folk
47973,Take It Or Leave It,The Strokes,11,alternative rock
5387,"Birds of a Feather, We Rock Together (feat. Antwaun Stanley)",Vulfpeck,11,ann arbor indie
53232,Turtleneck,The National,11,chamber pop
44644,Solitude Is Bliss,Tame Impala,11,australian psych
17690,GHOST!,Kid Cudi,11,hip hop
57855,Yesterday,Noname,11,rap
28630,Lift Yourself,Kanye West,11,rap
24717,In One Ear,Cage The Elephant,11,rock
20541,Heart It Races - Cover Version,Architecture In Helsinki,11,alternative dance
2599,American Girl,Tom Petty and the Heartbreakers,11,album rock
38532,Polar Onion,Allah-Las,11,neo-psychedelic
29731,Lost In My Dream,Drugdealer,11,experimental pop
32398,Moonlight on the River,Mac DeMarco,11,edmonton indie
21922,Hood Politics,Kendrick Lamar,11,hip hop
29696,Losing You,boy pablo,11,norwegian indie
51427,The Wonder Years (feat. Chance the Rapper & Nico Segal),The Omys,11,alternative r&b
9286,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,11,adult standards
49806,The Great Gig in the Sky,Pink Floyd,11,progressive rock
51610,These Days,Wallows,11,modern rock
31610,Michelle - Remastered 2009,The Beatles,11,rock
45950,Staurolite Stroll,Night Moves,11,indie rock
23681,I Want You (Shes So Heavy) - Remastered 2009,The Beatles,11,rock
16254,Fingerprints,Hiatus Kaiyote,10,indie jazz
45057,Song for Dan Treacy,MGMT,10,indie rock
16406,Fish On The Sand,Allah-Las,10,indie garage rock
10144,Complicated,Mac Miller,10,pittsburgh rap
38122,Pink Bullets,The Shins,10,modern rock
26262,Joe Goes to School,Car Seat Headrest,10,anti-folk
27494,La Jura,Chicano Batman,10,la indie
10537,Country Pie,Bob Dylan,10,folk rock
26589,Just Because,Twin Peaks,10,chicago indie
35535,Oh Devil,Electric Guest,10,la indie
47941,Take Care,Beach House,10,chamber pop
12717,Dis Generation,A Tribe Called Quest,10,jazz rap
52147,Tick Tock,Tom Misch,10,indie soul
3796,"Baby, Baby",The Lemon Twigs,10,baroque pop
54676,Walcott,Vampire Weekend,10,baroque pop
28220,Let Her Go,Mac DeMarco,10,edmonton indie
24384,Im So Proud - Single Version,The Impressions,10,classic soul
269,1000 Xans (feat. theMIND),Mick Jenkins,10,drill
35266,Nowhere Man - Remastered 2009,The Beatles,10,psychedelic rock
56242,When It Started,The Strokes,10,modern rock
47246,Sunday Morning,The Velvet Underground,10,art rock
12230,Deja Vu,J. Cole,10,conscious hip hop
10217,Congratulations,MGMT,10,rock
40529,Rich Man,Vampire Weekend,10,baroque pop
44079,Slide (feat. Frank Ocean & Migos),Calvin Harris,10,dance pop
48166,Taking Whats Not Yours,TV Girl,10,art pop
6627,Brain Damage,Pink Floyd,10,album rock
22064,Hot Shower,CHANCE THE RAPPER,10,rap
47219,Sun and the Trees,Twin Peaks,10,modern power pop
1823,Alien Blues,Vundabar,10,indie rock
38180,Plain Jane Heroin,Theo Katzman,10,modern funk
58416,You Wont See Me - Remastered 2009,The Beatles,10,classic rock
43993,Sleeping In - Remastered,The Postal Service,10,indietronica
48329,Taxi’s Here,Tame Impala,10,australian psych
38215,Plants,Crumb,10,indie garage rock
58269,You Make My Dreams,Daryl Hall & John Oates,10,yacht rock
42689,September,"Earth, Wind & Fire",10,soul
30361,MIDDLE CHILD,J. Cole,10,conscious hip hop
40639,Right Off The Back,Chicano Batman,10,la indie
24895,In the Meadow,Twin Peaks,10,indie garage rock
35746,Old Thing Back (feat. Ja Rule and Ralph Tresvant),Matoma,10,dance pop
40950,Rockin Chair - Remastered 2000,The Band,10,blues rock
28300,Let Me Alone,moow,10,lo-fi beats
56990,Why Wont You Make Up Your Mind?,Tame Impala,10,australian psych
53107,Trying Your Luck,The Strokes,10,alternative rock
17257,Freedom Is Free,Chicano Batman,10,la indie
28429,Lets Go On The Run,CHANCE THE RAPPER,10,rap
25204,Is It True,Tame Impala,10,neo-psychedelic
31804,Mind Mischief,Tame Impala,10,neo-psychedelic
55521,Weekend (feat. Miguel),Mac Miller,10,rap
31724,Might Be Right,White Reaper,10,modern power pop
33124,My Boys,Twin Peaks,10,modern power pop
39794,Range Life,Pavement,10,dance rock
42085,Saturday,Real Estate,10,art pop
26161,"Jerusalem, New York, Berlin",Vampire Weekend,10,baroque pop
43453,"Shout, Pts. 1 & 2",The Isley Brothers,10,soul
31243,Me and Julio Down by the Schoolyard,Paul Simon,10,soft rock
42099,Saturday,White Reaper,10,indie punk
10925,Crystals,Of Monsters And Men,10,folk-pop
32157,Modern Man,Arcade Fire,10,permanent wave
18110,Gettin Up,Q-Tip,10,alternative hip hop
6250,Bobby,(Sandy) Alex G,10,indie garage rock
32202,Momma,Kendrick Lamar,10,hip hop
21620,Holding Roses,Twin Peaks,10,modern power pop
28653,Light Yearly,Allah-Las,10,freak folk
32742,Mr. Brightside,The Killers,10,modern rock
41289,Royal Blues,Allah-Las,10,garage rock
2804,Angles (feat. Noname & Xavier Omär),Mick Jenkins,10,underground hip hop
14430,Electricity,Allah-Las,10,freak folk
51336,The Weight - Remastered,The Band,10,album rock
18181,Ghost Town,Kanye West,10,chicago rap
53797,Une Annee Sans Lumiere,Arcade Fire,10,alternative dance
39114,Prosperity (feat. theMIND),Mick Jenkins,10,hip hop
33685,Need Your Love,Tennis,10,indie rock
29274,Lonely Lullabies,Kweku Collins,10,underground hip hop
23152,I Know Theres Gonna Be (Good Times),Jamie xx,10,new rave
3670,BUSY / SIRENS,Saba,10,chicago rap
11462,Darkness,Pinegrove,10,new jersey indie
56507,Whered All the Time Go?,Dr. Dog,10,alternative rock
33752,Neighborhood #3 (Power Out),Arcade Fire,10,alternative dance
8427,Castle,Post Animal,10,neo-psychedelic
33782,Neighbors,J. Cole,10,conscious hip hop
7775,Candy Wrappers,Summer Salt,10,indie garage rock
33549,Nancy From Now On,Father John Misty,10,freak folk
5984,Blue Hair,TV Girl,10,indie pop
39243,Pure Comedy,Father John Misty,10,stomp and holler
13691,Driving to Hawaii,Summer Salt,10,indie pop
7024,Brown Skin Girl,Leon Bridges,10,modern blues
16704,Foldin Clothes,J. Cole,10,nc hip hop
19213,Goodbye Baby,The Walters,10,chicago indie
4337,Be Above It,Tame Impala,9,neo-psychedelic
27581,Ladies Dont Play Guitar,Tennis,9,dream pop
28634,Light,Big Sean,9,rap
47929,Tadow,Masego,9,indie soul
47699,Swim and Sleep (Like a Shark),Unknown Mortal Orchestra,9,indie pop
22451,Hunk Beach,The Walters,9,chicago indie
5095,Big Brother,Kanye West,9,chicago rap
7449,CALLIGRAPHY,Saba,9,hip hop
7644,Call Off Your Dogs,Lake Street Dive,9,indie folk
43764,Sir Duke,Stevie Wonder,9,adult standards
59209,u,Kendrick Lamar,9,west coast rap
38072,Pillow Talking (feat. Brain),Lil Dicky,9,comedy rap
52615,Tomorrows Dust,Tame Impala,9,australian psych
28200,Les Fleurs,Minnie Riperton,9,disco
21040,Heroin,The Velvet Underground,9,rock
28379,Let The Sun In,Wallows,9,rock
47363,Super Rich Kids,Frank Ocean,9,pop
44334,Smooth Sailin,Leon Bridges,9,modern blues
21281,Hiding In The Melody,Night Moves,9,indie rock
7627,Call Me,St. Paul & The Broken Bones,9,funk
98,(Sittin On) the Dock of the Bay,Otis Redding,9,southern soul
56642,White Gloves,Khruangbin,9,funk
4958,Better Man,Leon Bridges,9,modern blues
45143,Sound & Color,Alabama Shakes,9,alabama indie
25114,Intrepid,Pinegrove,9,small room
17665,Future People,Alabama Shakes,9,rock
46243,Stop Smoking (We Love You),Car Seat Headrest,9,indie rock
32492,Morocco,Moon Taxi,9,modern alternative rock
17576,Funky Duck,Vulfpeck,9,instrumental funk
17496,From the Sun,Unknown Mortal Orchestra,9,psychedelic pop
17720,GREY,Saba,9,chicago rap
14263,Ego,A Tribe Called Quest,9,hardcore hip hop
11036,Curry Chicken,Joey Bada$$,9,underground hip hop
6416,Boredom (feat. Rex Orange County & Anna of the North),"Tyler, The Creator",9,hip hop
1249,Abandoned Mansion,Dr. Dog,9,indie rock
35804,On & On,Joey Bada$$,9,underground hip hop
40866,Rock & Roll - 2015 Remastered Full Length Version,The Velvet Underground,9,rock
17456,Friends (feat. Bon Iver),Francis and the Lights,9,alternative r&b
49794,The Golden Throne,Temples,9,garage rock
17261,Freeee (Ghost Town Pt. 2),KIDS SEE GHOSTS,9,underground hip hop
23751,I Will - Remastered 2009,The Beatles,9,classic rock
32004,Missed Connection,The Head and the Heart,9,seattle indie
41708,"Sack Full of Dreams - Live at the Troubador, Los Angeles, CA",Donny Hathaway,9,soul
32164,Modern Woman,Tennis,9,art pop
41811,Saint Simon,The Shins,9,modern rock
31983,Miss You,Alabama Shakes,9,alabama indie
17959,Get Back - Remastered 2009,The Beatles,9,british invasion
41486,"Running Away (feat. Joey Dosik, David T. Walker & James Gadson)",Vulfpeck,9,funk rock
6406,Borderline with My Atoms,Hiatus Kaiyote,9,neo r&b
58780,Youve Got To Be Kidding,Drugdealer,9,psychedelic pop
57738,Ya Hey,Vampire Weekend,9,baroque pop
40801,Road Head,Japanese Breakfast,9,philly indie
10337,Cool with You,Hers,9,indie garage rock
40422,Revolution 1 - Remastered 2009,The Beatles,9,classic rock
15674,Far Rockaway Theme,Drugdealer,9,neo-psychedelic
16036,Ferus Gallery,Allah-Las,9,freak folk
56224,When Im Sixty Four - Remastered 2009,The Beatles,9,rock
15003,Everyone Acts Crazy Nowadays,Unknown Mortal Orchestra,9,chillwave
10683,Crime,Real Estate,9,experimental pop
55672,Were Only People (And Theres Not Much Anyone Can Do About That),Father John Misty,9,freak folk
15951,Feelin The Love,Vince Staples,9,underground hip hop
40060,Rebellion (Lies),Arcade Fire,9,indietronica
10584,Crack Rock,Frank Ocean,9,lgbtq+ hip hop
34745,No Time,Action Bronson,9,alternative hip hop
50261,The Middle,Zedd,9,electro house
50237,The Memo,Father John Misty,9,indie pop
1369,Across The Universe - Remastered 2009,The Beatles,9,british invasion
9887,Come On Eileen,Dexys Midnight Runners,9,bow pop
6746,Breathe Deeper,Tame Impala,9,neo-psychedelic
16524,Flash Delirium,MGMT,9,rock
33834,Never Be Like You (feat. Kai),Flume,9,australian dance
50482,The Night They Drove Old Dixie Down - Remastered 2000,The Band,9,mellow gold
51601,These Days,Nico,9,art pop
25724,Its Working,MGMT,9,rock
3750,Baby Dont Believe,Tennis,9,indie surf
19866,Haiti,Arcade Fire,9,rock
12911,Do To Me,Trombone Shorty,9,modern funk
45681,Stain,Twin Peaks,9,chicago indie
23002,I Found a Whistle,MGMT,9,alternative dance
48498,Tell Me That It Isnt True,Bob Dylan,9,singer-songwriter
8594,Certainty,Temples,9,garage rock
48560,Tenderness,Jay Som,9,art pop
37034,PROM / KING,Saba,9,underground hip hop
11732,Dawn,Unknown Mortal Orchestra,9,chillwave
11411,Dark Side of the Gym,The National,9,modern rock
7925,Cant Nobody Love You,The Zombies,9,roots rock
29848,Louise,TV Girl,9,art pop
37451,Past Lives,Real Estate,9,shimmer pop
22719,I Can Change,Lake Street Dive,9,stomp and holler
37598,Peggy Day,Bob Dylan,9,singer-songwriter
57289,With A Little Help From My Friends - Remastered 2009,The Beatles,9,classic rock
27452,LIFE,Saba,9,underground hip hop
30258,Lucy In The Sky With Diamonds - Remastered 2009,The Beatles,9,rock
53070,True Love,Dr. Dog,9,indie pop
42056,Sarah - Bonus Track,(Sandy) Alex G,9,indie garage rock
13722,Drown in My Own Tears,Ray Charles,9,vocal jazz
3257,As Long As Were Together,The Lemon Twigs,9,baroque pop
23319,I Love It (& Lil Pump),Kanye West,9,rap
45389,Speak to Me,Pink Floyd,8,rock
25001,Ingrid Bergman,Billy Bragg,8,roots rock
45560,Spring Snow,Vampire Weekend,8,indie rock
45691,Stained Glass,Real Estate,8,indie rock
55803,What Did You Mean (When You Said Love),Theo Katzman,8,retro soul
23567,I Threw It All Away,Bob Dylan,8,folk rock
26083,Jealousy,Chicano Batman,8,la indie
6785,Brian Eno,MGMT,8,indie rock
27034,Kids See Ghosts,KIDS SEE GHOSTS,8,rap
23785,I Wonder,Kanye West,8,rap
5431,"Bitch, Don’t Kill My Vibe",Kendrick Lamar,8,hip hop
27025,Kids,MGMT,8,indie rock
22738,I Can See,Mac Miller,8,hip hop
27436,LAND OF THE FREE,Joey Bada$$,8,conscious hip hop
56376,When in Rome,Mac Miller,8,rap
27179,King of Carrot Flowers Pt. 1,Neutral Milk Hotel,8,noise pop
46291,Strange Love,Mick Jenkins,8,conscious hip hop
5032,Beyond,Leon Bridges,8,soul
25198,Irene,Twin Peaks,8,modern power pop
45243,Southern Sky,(Sandy) Alex G,8,dream pop
46336,Stranger,Vampire Weekend,8,indie pop
46320,Strange or Be Forgotten,Temples,8,neo-psychedelic
45415,Spectrum,GoldLink,8,hip hop
27496,La Jura - Prelude,Chicano Batman,8,la indie
5808,Blasé (feat. Future & Rae Sremmurd) - Louis the Child Remix,Ty Dolla $ign,8,trap soul
56171,When I Get Home,Post Animal,8,neo-psychedelic
55908,What Once Was,Hers,8,indie garage rock
6570,Box of Rain - 2013 Remaster,Grateful Dead,8,classic rock
27601,Ladies and Gentlemen We Are Floating in Space,Spiritualized,8,nu gaze
25773,Ivy,Frank Ocean,8,neo soul
26142,Jeremys Storm,Tame Impala,8,australian psych
56377,When the God of Love Returns Therell Be Hell to Pay,Father John Misty,8,art pop
7275,Busmans Holiday,Allah-Las,8,indie surf
5563,Black Madonna,Cage The Elephant,8,garage rock
26816,Keep It Together,Twin Peaks,8,indie rock
7269,Business Casual (feat. Coco O.),Vulfpeck,8,ann arbor indie
56593,Whispering Grass (Dont Tell The Trees),The Ink Spots,8,vocal harmony group
5441,Black Beetles,Joey Bada$$,8,hip hop
23396,I Need My Girl,The National,8,chamber pop
41690,SUPER PREDATOR (feat. Styles P),Joey Bada$$,8,hip hop
9313,Chronos Feasts on His Children,Unknown Mortal Orchestra,8,neo-psychedelic
51798,This Doomsday,Unknown Mortal Orchestra,8,portland hip hop
49493,The End - Remastered 2009,The Beatles,8,british invasion
